"gemeinde_kennziffer";"metrik";"l_untergrenze";"exponierte";"l_zentral";"quelle";"kartierungsumfang";"datenquelle"
"05162024";"lden";"60";"31400";"62";"Straße";"all";"EEA"
"05162024";"lden";"65";"18400";"67";"Straße";"all";"EEA"
"05162024";"lden";"70";"8700";"72";"Straße";"all";"EEA"
"05162024";"lden";"75";"800";"77";"Straße";"all";"EEA"
"05162024";"lnight";"50";"35100";"52";"Straße";"all";"EEA"
"05162024";"lnight";"55";"22300";"57";"Straße";"all";"EEA"
"05162024";"lnight";"60";"10800";"62";"Straße";"all";"EEA"
"05162024";"lnight";"65";"1200";"67";"Straße";"all";"EEA"
"05162024";"lnight";"70";"0";"72";"Straße";"all";"EEA"
"05162024";"lden";"55";"31900";"57";"Straße";"major";"EEA"
"05162024";"lden";"60";"19100";"62";"Straße";"major";"EEA"
"05162024";"lden";"65";"13700";"67";"Straße";"major";"EEA"
"05162024";"lden";"70";"8000";"72";"Straße";"major";"EEA"
"05162024";"lden";"75";"700";"77";"Straße";"major";"EEA"
"05162024";"lnight";"50";"23400";"52";"Straße";"major";"EEA"
"05162024";"lnight";"55";"17100";"57";"Straße";"major";"EEA"
"05162024";"lnight";"60";"9900";"62";"Straße";"major";"EEA"
"05162024";"lnight";"65";"1100";"67";"Straße";"major";"EEA"
"05162024";"lnight";"70";"0";"72";"Straße";"major";"EEA"
"05170024";"lden";"55";"12400";"57";"Straße";"all";"EEA"
"05170024";"lden";"60";"6700";"62";"Straße";"all";"EEA"
"05170024";"lden";"65";"6600";"67";"Straße";"all";"EEA"
"05170024";"lden";"70";"3200";"72";"Straße";"all";"EEA"
"05170024";"lden";"75";"400";"77";"Straße";"all";"EEA"
"05170024";"lnight";"50";"8300";"52";"Straße";"all";"EEA"
"05170024";"lnight";"55";"8000";"57";"Straße";"all";"EEA"
"05170024";"lnight";"60";"3700";"62";"Straße";"all";"EEA"
"05170024";"lnight";"65";"600";"67";"Straße";"all";"EEA"
"05170024";"lnight";"70";"0";"72";"Straße";"all";"EEA"
"05170024";"lden";"55";"12400";"57";"Straße";"major";"EEA"
"05170024";"lden";"60";"6700";"62";"Straße";"major";"EEA"
"05170024";"lden";"65";"6600";"67";"Straße";"major";"EEA"
"05170024";"lden";"70";"3200";"72";"Straße";"major";"EEA"
"05170024";"lden";"75";"400";"77";"Straße";"major";"EEA"
"05170024";"lnight";"50";"8300";"52";"Straße";"major";"EEA"
"05170024";"lnight";"55";"8000";"57";"Straße";"major";"EEA"
"05170024";"lnight";"60";"3700";"62";"Straße";"major";"EEA"
"05170024";"lnight";"65";"600";"67";"Straße";"major";"EEA"
"05170024";"lnight";"70";"0";"72";"Straße";"major";"EEA"
"05314000";"lden";"55";"53800";"57";"Straße";"all";"EEA"
"05314000";"lden";"60";"59700";"62";"Straße";"all";"EEA"
"05314000";"lden";"65";"45500";"67";"Straße";"all";"EEA"
"05314000";"lden";"70";"19400";"72";"Straße";"all";"EEA"
"05314000";"lden";"75";"3600";"77";"Straße";"all";"EEA"
"05314000";"lnight";"50";"57800";"52";"Straße";"all";"EEA"
"05314000";"lnight";"55";"52100";"57";"Straße";"all";"EEA"
"05314000";"lnight";"60";"24900";"62";"Straße";"all";"EEA"
"05314000";"lnight";"65";"5100";"67";"Straße";"all";"EEA"
"05314000";"lnight";"70";"0";"72";"Straße";"all";"EEA"
"05314000";"lden";"55";"40400";"57";"Straße";"major";"EEA"
"05314000";"lden";"60";"24500";"62";"Straße";"major";"EEA"
"05314000";"lden";"65";"19900";"67";"Straße";"major";"EEA"
"05314000";"lden";"70";"15600";"72";"Straße";"major";"EEA"
"05314000";"lden";"75";"3500";"77";"Straße";"major";"EEA"
"05314000";"lnight";"50";"27200";"52";"Straße";"major";"EEA"
"05314000";"lnight";"55";"19600";"57";"Straße";"major";"EEA"
"05314000";"lnight";"60";"17400";"62";"Straße";"major";"EEA"
"05314000";"lnight";"65";"4700";"67";"Straße";"major";"EEA"
"05314000";"lnight";"70";"0";"72";"Straße";"major";"EEA"
"05315000";"lden";"55";"181600";"57";"Straße";"all";"EEA"
"05315000";"lden";"60";"136000";"62";"Straße";"all";"EEA"
"05315000";"lden";"65";"126100";"67";"Straße";"all";"EEA"
"05315000";"lden";"70";"88300";"72";"Straße";"all";"EEA"
"05315000";"lden";"75";"12200";"77";"Straße";"all";"EEA"
"05315000";"lnight";"50";"159300";"52";"Straße";"all";"EEA"
"05315000";"lnight";"55";"139500";"57";"Straße";"all";"EEA"
"05315000";"lnight";"60";"97700";"62";"Straße";"all";"EEA"
"05315000";"lnight";"65";"20400";"67";"Straße";"all";"EEA"
"05315000";"lnight";"70";"200";"72";"Straße";"all";"EEA"
"05315000";"lden";"55";"136500";"57";"Straße";"major";"EEA"
"05315000";"lden";"60";"74000";"62";"Straße";"major";"EEA"
"05315000";"lden";"65";"44000";"67";"Straße";"major";"EEA"
"05315000";"lden";"70";"41000";"72";"Straße";"major";"EEA"
"05315000";"lden";"75";"7700";"77";"Straße";"major";"EEA"
"05315000";"lnight";"50";"103500";"52";"Straße";"major";"EEA"
"05315000";"lnight";"55";"57400";"57";"Straße";"major";"EEA"
"05315000";"lnight";"60";"44500";"62";"Straße";"major";"EEA"
"05315000";"lnight";"65";"13900";"67";"Straße";"major";"EEA"
"05315000";"lnight";"70";"100";"72";"Straße";"major";"EEA"
"05316000";"lden";"55";"51800";"57";"Straße";"all";"EEA"
"05316000";"lden";"60";"39400";"62";"Straße";"all";"EEA"
"05316000";"lden";"65";"22800";"67";"Straße";"all";"EEA"
"05316000";"lden";"70";"4100";"72";"Straße";"all";"EEA"
"05316000";"lden";"75";"200";"77";"Straße";"all";"EEA"
"05316000";"lnight";"50";"48300";"52";"Straße";"all";"EEA"
"05316000";"lnight";"55";"29900";"57";"Straße";"all";"EEA"
"05316000";"lnight";"60";"9600";"62";"Straße";"all";"EEA"
"05316000";"lnight";"65";"500";"67";"Straße";"all";"EEA"
"05316000";"lnight";"70";"100";"72";"Straße";"all";"EEA"
"05316000";"lden";"55";"46400";"57";"Straße";"major";"EEA"
"05316000";"lden";"60";"28000";"62";"Straße";"major";"EEA"
"05316000";"lden";"65";"15800";"67";"Straße";"major";"EEA"
"05316000";"lden";"70";"3700";"72";"Straße";"major";"EEA"
"05316000";"lden";"75";"200";"77";"Straße";"major";"EEA"
"05316000";"lnight";"50";"39300";"52";"Straße";"major";"EEA"
"05316000";"lnight";"55";"23100";"57";"Straße";"major";"EEA"
"05316000";"lnight";"60";"8800";"62";"Straße";"major";"EEA"
"05316000";"lnight";"65";"4500";"67";"Straße";"major";"EEA"
"05316000";"lnight";"70";"100";"72";"Straße";"major";"EEA"
"05334002";"lden";"55";"31400";"57";"Straße";"all";"EEA"
"05334002";"lden";"60";"30700";"62";"Straße";"all";"EEA"
"05334002";"lden";"65";"22400";"67";"Straße";"all";"EEA"
"05334002";"lden";"70";"14000";"72";"Straße";"all";"EEA"
"05334002";"lden";"75";"4100";"77";"Straße";"all";"EEA"
"05334002";"lnight";"50";"32000";"52";"Straße";"all";"EEA"
"05334002";"lnight";"55";"24000";"57";"Straße";"all";"EEA"
"05334002";"lnight";"60";"15000";"62";"Straße";"all";"EEA"
"05334002";"lnight";"65";"6000";"67";"Straße";"all";"EEA"
"05334002";"lnight";"70";"0";"72";"Straße";"all";"EEA"
"05334002";"lden";"55";"23300";"57";"Straße";"major";"EEA"
"05334002";"lden";"60";"15200";"62";"Straße";"major";"EEA"
"05334002";"lden";"65";"14500";"67";"Straße";"major";"EEA"
"05334002";"lden";"70";"12000";"72";"Straße";"major";"EEA"
"05334002";"lden";"75";"4000";"77";"Straße";"major";"EEA"
"05334002";"lnight";"50";"16600";"52";"Straße";"major";"EEA"
"05334002";"lnight";"55";"14900";"57";"Straße";"major";"EEA"
"05334002";"lnight";"60";"13000";"62";"Straße";"major";"EEA"
"05334002";"lnight";"65";"5800";"67";"Straße";"major";"EEA"
"05334002";"lnight";"70";"0";"72";"Straße";"major";"EEA"
"05378004";"lden";"55";"18000";"57";"Straße";"all";"EEA"
"05378004";"lden";"60";"14200";"62";"Straße";"all";"EEA"
"05378004";"lden";"65";"9300";"67";"Straße";"all";"EEA"
"05378004";"lden";"70";"3200";"72";"Straße";"all";"EEA"
"05378004";"lden";"75";"100";"77";"Straße";"all";"EEA"
"05378004";"lnight";"50";"15000";"52";"Straße";"all";"EEA"
"05378004";"lnight";"55";"9600";"57";"Straße";"all";"EEA"
"05378004";"lnight";"60";"3100";"62";"Straße";"all";"EEA"
"05378004";"lnight";"65";"100";"67";"Straße";"all";"EEA"
"05378004";"lnight";"70";"0";"72";"Straße";"all";"EEA"
"05378004";"lden";"55";"6300";"57";"Straße";"major";"EEA"
"05378004";"lden";"60";"6500";"62";"Straße";"major";"EEA"
"05378004";"lden";"65";"4700";"67";"Straße";"major";"EEA"
"05378004";"lden";"70";"2200";"72";"Straße";"major";"EEA"
"05378004";"lden";"75";"100";"77";"Straße";"major";"EEA"
"05378004";"lnight";"50";"7000";"52";"Straße";"major";"EEA"
"05378004";"lnight";"55";"5100";"57";"Straße";"major";"EEA"
"05378004";"lnight";"60";"2100";"62";"Straße";"major";"EEA"
"05378004";"lnight";"65";"100";"67";"Straße";"major";"EEA"
"05378004";"lnight";"70";"0";"72";"Straße";"major";"EEA"
"05512000";"lden";"55";"26700";"57";"Straße";"all";"EEA"
"05512000";"lden";"60";"22200";"62";"Straße";"all";"EEA"
"05512000";"lden";"65";"18100";"67";"Straße";"all";"EEA"
"05512000";"lden";"70";"6500";"72";"Straße";"all";"EEA"
"05512000";"lden";"75";"400";"77";"Straße";"all";"EEA"
"05512000";"lnight";"50";"24100";"52";"Straße";"all";"EEA"
"05512000";"lnight";"55";"21200";"57";"Straße";"all";"EEA"
"05512000";"lnight";"60";"5900";"62";"Straße";"all";"EEA"
"05512000";"lnight";"65";"100";"67";"Straße";"all";"EEA"
"05512000";"lnight";"70";"0";"72";"Straße";"all";"EEA"
"05512000";"lden";"55";"19100";"57";"Straße";"major";"EEA"
"05512000";"lden";"60";"9300";"62";"Straße";"major";"EEA"
"05512000";"lden";"65";"8600";"67";"Straße";"major";"EEA"
"05512000";"lden";"70";"5800";"72";"Straße";"major";"EEA"
"05512000";"lden";"75";"400";"77";"Straße";"major";"EEA"
"05512000";"lnight";"50";"11700";"52";"Straße";"major";"EEA"
"05512000";"lnight";"55";"10600";"57";"Straße";"major";"EEA"
"05512000";"lnight";"60";"4800";"62";"Straße";"major";"EEA"
"05512000";"lnight";"65";"100";"67";"Straße";"major";"EEA"
"05512000";"lnight";"70";"0";"72";"Straße";"major";"EEA"
"05513000";"lden";"55";"55500";"57";"Straße";"all";"EEA"
"05513000";"lden";"60";"42100";"62";"Straße";"all";"EEA"
"05513000";"lden";"65";"27800";"67";"Straße";"all";"EEA"
"05513000";"lden";"70";"14200";"72";"Straße";"all";"EEA"
"05513000";"lden";"75";"1500";"77";"Straße";"all";"EEA"
"05513000";"lnight";"50";"45900";"52";"Straße";"all";"EEA"
"05513000";"lnight";"55";"30000";"57";"Straße";"all";"EEA"
"05513000";"lnight";"60";"16600";"62";"Straße";"all";"EEA"
"05513000";"lnight";"65";"2800";"67";"Straße";"all";"EEA"
"05513000";"lnight";"70";"0";"72";"Straße";"all";"EEA"
"05513000";"lden";"55";"27000";"57";"Straße";"major";"EEA"
"05513000";"lden";"60";"15200";"62";"Straße";"major";"EEA"
"05513000";"lden";"65";"14200";"67";"Straße";"major";"EEA"
"05513000";"lden";"70";"10200";"72";"Straße";"major";"EEA"
"05513000";"lden";"75";"1200";"77";"Straße";"major";"EEA"
"05513000";"lnight";"50";"19500";"52";"Straße";"major";"EEA"
"05513000";"lnight";"55";"15000";"57";"Straße";"major";"EEA"
"05513000";"lnight";"60";"11900";"62";"Straße";"major";"EEA"
"05513000";"lnight";"65";"2500";"67";"Straße";"major";"EEA"
"05513000";"lnight";"70";"0";"72";"Straße";"major";"EEA"
"05515000";"lden";"55";"35400";"57";"Straße";"all";"EEA"
"05515000";"lden";"60";"30100";"62";"Straße";"all";"EEA"
"05515000";"lden";"65";"26200";"67";"Straße";"all";"EEA"
"05515000";"lden";"70";"7500";"72";"Straße";"all";"EEA"
"05515000";"lden";"75";"300";"77";"Straße";"all";"EEA"
"05515000";"lnight";"50";"32600";"52";"Straße";"all";"EEA"
"05515000";"lnight";"55";"28000";"57";"Straße";"all";"EEA"
"05515000";"lnight";"60";"9700";"62";"Straße";"all";"EEA"
"05515000";"lnight";"65";"1000";"67";"Straße";"all";"EEA"
"05515000";"lnight";"70";"0";"72";"Straße";"all";"EEA"
"05515000";"lden";"55";"19400";"57";"Straße";"major";"EEA"
"05515000";"lden";"60";"11400";"62";"Straße";"major";"EEA"
"05515000";"lden";"65";"9900";"67";"Straße";"major";"EEA"
"05515000";"lden";"70";"3500";"72";"Straße";"major";"EEA"
"05515000";"lden";"75";"0";"77";"Straße";"major";"EEA"
"05515000";"lnight";"50";"14000";"52";"Straße";"major";"EEA"
"05515000";"lnight";"55";"10700";"57";"Straße";"major";"EEA"
"05515000";"lnight";"60";"4600";"62";"Straße";"major";"EEA"
"05515000";"lnight";"65";"300";"67";"Straße";"major";"EEA"
"05515000";"lnight";"70";"0";"72";"Straße";"major";"EEA"
"05562032";"lden";"55";"23900";"57";"Straße";"all";"EEA"
"05562032";"lden";"60";"13700";"62";"Straße";"all";"EEA"
"05562032";"lden";"65";"11900";"67";"Straße";"all";"EEA"
"05562032";"lden";"70";"7500";"72";"Straße";"all";"EEA"
"05562032";"lden";"75";"2300";"77";"Straße";"all";"EEA"
"05562032";"lnight";"50";"19300";"52";"Straße";"all";"EEA"
"05562032";"lnight";"55";"13100";"57";"Straße";"all";"EEA"
"05562032";"lnight";"60";"10300";"62";"Straße";"all";"EEA"
"05562032";"lnight";"65";"3600";"67";"Straße";"all";"EEA"
"05562032";"lnight";"70";"0";"72";"Straße";"all";"EEA"
"05562032";"lden";"55";"23500";"57";"Straße";"major";"EEA"
"05562032";"lden";"60";"12500";"62";"Straße";"major";"EEA"
"05562032";"lden";"65";"7600";"67";"Straße";"major";"EEA"
"05562032";"lden";"70";"5000";"72";"Straße";"major";"EEA"
"05562032";"lden";"75";"2200";"77";"Straße";"major";"EEA"
"05562032";"lnight";"50";"18500";"52";"Straße";"major";"EEA"
"05562032";"lnight";"55";"10100";"57";"Straße";"major";"EEA"
"05562032";"lnight";"60";"6200";"62";"Straße";"major";"EEA"
"05562032";"lnight";"65";"3200";"67";"Straße";"major";"EEA"
"05562032";"lnight";"70";"0";"72";"Straße";"major";"EEA"
"05711000";"lden";"55";"74700";"57";"Straße";"all";"EEA"
"05711000";"lden";"60";"55700";"62";"Straße";"all";"EEA"
"05711000";"lden";"65";"33200";"67";"Straße";"all";"EEA"
"05711000";"lden";"70";"12200";"72";"Straße";"all";"EEA"
"05711000";"lden";"75";"400";"77";"Straße";"all";"EEA"
"05711000";"lnight";"50";"65500";"52";"Straße";"all";"EEA"
"05711000";"lnight";"55";"38400";"57";"Straße";"all";"EEA"
"05711000";"lnight";"60";"15300";"62";"Straße";"all";"EEA"
"05711000";"lnight";"65";"1100";"67";"Straße";"all";"EEA"
"05711000";"lnight";"70";"0";"72";"Straße";"all";"EEA"
"05711000";"lden";"55";"45200";"57";"Straße";"major";"EEA"
"05711000";"lden";"60";"19800";"62";"Straße";"major";"EEA"
"05711000";"lden";"65";"12900";"67";"Straße";"major";"EEA"
"05711000";"lden";"70";"6400";"72";"Straße";"major";"EEA"
"05711000";"lden";"75";"400";"77";"Straße";"major";"EEA"
"05711000";"lnight";"50";"30900";"52";"Straße";"major";"EEA"
"05711000";"lnight";"55";"15800";"57";"Straße";"major";"EEA"
"05711000";"lnight";"60";"8200";"62";"Straße";"major";"EEA"
"05711000";"lnight";"65";"800";"67";"Straße";"major";"EEA"
"05711000";"lnight";"70";"0";"72";"Straße";"major";"EEA"
"05911000";"lden";"55";"87200";"57";"Straße";"all";"EEA"
"05911000";"lden";"60";"62300";"62";"Straße";"all";"EEA"
"05911000";"lden";"65";"36900";"67";"Straße";"all";"EEA"
"05911000";"lden";"70";"10300";"72";"Straße";"all";"EEA"
"05911000";"lden";"75";"100";"77";"Straße";"all";"EEA"
"05911000";"lnight";"50";"67100";"52";"Straße";"all";"EEA"
"05911000";"lnight";"55";"42300";"57";"Straße";"all";"EEA"
"05911000";"lnight";"60";"12200";"62";"Straße";"all";"EEA"
"05911000";"lnight";"65";"300";"67";"Straße";"all";"EEA"
"05911000";"lnight";"70";"0";"72";"Straße";"all";"EEA"
"05911000";"lden";"55";"47700";"57";"Straße";"major";"EEA"
"05911000";"lden";"60";"26700";"62";"Straße";"major";"EEA"
"05911000";"lden";"65";"15100";"67";"Straße";"major";"EEA"
"05911000";"lden";"70";"7400";"72";"Straße";"major";"EEA"
"05911000";"lden";"75";"100";"77";"Straße";"major";"EEA"
"05911000";"lnight";"50";"36400";"52";"Straße";"major";"EEA"
"05911000";"lnight";"55";"19900";"57";"Straße";"major";"EEA"
"05911000";"lnight";"60";"9300";"62";"Straße";"major";"EEA"
"05911000";"lnight";"65";"200";"67";"Straße";"major";"EEA"
"05911000";"lnight";"70";"0";"72";"Straße";"major";"EEA"
"05913000";"lden";"55";"119300";"57";"Straße";"all";"EEA"
"05913000";"lden";"60";"97400";"62";"Straße";"all";"EEA"
"05913000";"lden";"65";"56700";"67";"Straße";"all";"EEA"
"05913000";"lden";"70";"28200";"72";"Straße";"all";"EEA"
"05913000";"lden";"75";"2300";"77";"Straße";"all";"EEA"
"05913000";"lnight";"50";"108100";"52";"Straße";"all";"EEA"
"05913000";"lnight";"55";"61100";"57";"Straße";"all";"EEA"
"05913000";"lnight";"60";"30500";"62";"Straße";"all";"EEA"
"05913000";"lnight";"65";"4100";"67";"Straße";"all";"EEA"
"05913000";"lnight";"70";"0";"72";"Straße";"all";"EEA"
"05913000";"lden";"55";"62100";"57";"Straße";"major";"EEA"
"05913000";"lden";"60";"33900";"62";"Straße";"major";"EEA"
"05913000";"lden";"65";"22200";"67";"Straße";"major";"EEA"
"05913000";"lden";"70";"17700";"72";"Straße";"major";"EEA"
"05913000";"lden";"75";"1900";"77";"Straße";"major";"EEA"
"05913000";"lnight";"50";"44800";"52";"Straße";"major";"EEA"
"05913000";"lnight";"55";"27000";"57";"Straße";"major";"EEA"
"05913000";"lnight";"60";"19200";"62";"Straße";"major";"EEA"
"05913000";"lnight";"65";"3300";"67";"Straße";"major";"EEA"
"05913000";"lnight";"70";"0";"72";"Straße";"major";"EEA"
"05914000";"lden";"55";"36400";"57";"Straße";"all";"EEA"
"05914000";"lden";"60";"21800";"62";"Straße";"all";"EEA"
"05914000";"lden";"65";"11300";"67";"Straße";"all";"EEA"
"05914000";"lden";"70";"6800";"72";"Straße";"all";"EEA"
"05914000";"lden";"75";"1500";"77";"Straße";"all";"EEA"
"05914000";"lnight";"50";"26800";"52";"Straße";"all";"EEA"
"05914000";"lnight";"55";"14000";"57";"Straße";"all";"EEA"
"05914000";"lnight";"60";"7600";"62";"Straße";"all";"EEA"
"05914000";"lnight";"65";"2200";"67";"Straße";"all";"EEA"
"05914000";"lnight";"70";"0";"72";"Straße";"all";"EEA"
"05914000";"lden";"55";"18900";"57";"Straße";"major";"EEA"
"05914000";"lden";"60";"9000";"62";"Straße";"major";"EEA"
"05914000";"lden";"65";"5400";"67";"Straße";"major";"EEA"
"05914000";"lden";"70";"4800";"72";"Straße";"major";"EEA"
"05914000";"lden";"75";"1100";"77";"Straße";"major";"EEA"
"05914000";"lnight";"50";"12600";"52";"Straße";"major";"EEA"
"05914000";"lnight";"55";"6800";"57";"Straße";"major";"EEA"
"05914000";"lnight";"60";"5200";"62";"Straße";"major";"EEA"
"05914000";"lnight";"65";"1600";"67";"Straße";"major";"EEA"
"05914000";"lnight";"70";"0";"72";"Straße";"major";"EEA"
"05916000";"lden";"55";"33700";"57";"Straße";"all";"EEA"
"05916000";"lden";"60";"27100";"62";"Straße";"all";"EEA"
"05916000";"lden";"65";"20400";"67";"Straße";"all";"EEA"
"05916000";"lden";"70";"18600";"72";"Straße";"all";"EEA"
"05916000";"lden";"75";"5500";"77";"Straße";"all";"EEA"
"05916000";"lnight";"50";"31600";"52";"Straße";"all";"EEA"
"05916000";"lnight";"55";"24600";"57";"Straße";"all";"EEA"
"05916000";"lnight";"60";"20400";"62";"Straße";"all";"EEA"
"05916000";"lnight";"65";"6900";"67";"Straße";"all";"EEA"
"05916000";"lnight";"70";"100";"72";"Straße";"all";"EEA"
"05916000";"lden";"55";"33500";"57";"Straße";"major";"EEA"
"05916000";"lden";"60";"20600";"62";"Straße";"major";"EEA"
"05916000";"lden";"65";"8500";"67";"Straße";"major";"EEA"
"05916000";"lden";"70";"6700";"72";"Straße";"major";"EEA"
"05916000";"lden";"75";"3000";"77";"Straße";"major";"EEA"
"05916000";"lnight";"50";"28800";"52";"Straße";"major";"EEA"
"05916000";"lnight";"55";"13500";"57";"Straße";"major";"EEA"
"05916000";"lnight";"60";"7500";"62";"Straße";"major";"EEA"
"05916000";"lnight";"65";"3700";"67";"Straße";"major";"EEA"
"05916000";"lnight";"70";"100";"72";"Straße";"major";"EEA"
"06411000";"lden";"55";"22100";"57";"Straße";"all";"EEA"
"06411000";"lden";"60";"14300";"62";"Straße";"all";"EEA"
"06411000";"lden";"65";"13100";"67";"Straße";"all";"EEA"
"06411000";"lden";"70";"9200";"72";"Straße";"all";"EEA"
"06411000";"lden";"75";"1000";"77";"Straße";"all";"EEA"
"06411000";"lnight";"50";"17100";"52";"Straße";"all";"EEA"
"06411000";"lnight";"55";"14000";"57";"Straße";"all";"EEA"
"06411000";"lnight";"60";"10200";"62";"Straße";"all";"EEA"
"06411000";"lnight";"65";"1500";"67";"Straße";"all";"EEA"
"06411000";"lnight";"70";"0";"72";"Straße";"all";"EEA"
"06411000";"lden";"55";"15900";"57";"Straße";"major";"EEA"
"06411000";"lden";"60";"9300";"62";"Straße";"major";"EEA"
"06411000";"lden";"65";"7400";"67";"Straße";"major";"EEA"
"06411000";"lden";"70";"6300";"72";"Straße";"major";"EEA"
"06411000";"lden";"75";"200";"77";"Straße";"major";"EEA"
"06411000";"lnight";"50";"11800";"52";"Straße";"major";"EEA"
"06411000";"lnight";"55";"8000";"57";"Straße";"major";"EEA"
"06411000";"lnight";"60";"7200";"62";"Straße";"major";"EEA"
"06411000";"lnight";"65";"400";"67";"Straße";"major";"EEA"
"06411000";"lnight";"70";"0";"72";"Straße";"major";"EEA"
"06412000";"lden";"55";"114800";"57";"Straße";"all";"EEA"
"06412000";"lden";"60";"88100";"62";"Straße";"all";"EEA"
"06412000";"lden";"65";"82200";"67";"Straße";"all";"EEA"
"06412000";"lden";"70";"32400";"72";"Straße";"all";"EEA"
