"gemeinde_kennziffer";"l_untergrenze";"l_zentral";"metrik";"exponierte";"quelle";"kartierungsumfang";"datenquelle"
"03254026";"50";"52";"lnight";"100";"Straße";"major";"Bundesland"
"03254026";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03254026";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03254026";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03254026";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03155010";"55";"57";"lden";"2200";"Straße";"major";"Bundesland"
"03155010";"60";"62";"lden";"500";"Straße";"major";"Bundesland"
"03155010";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03155010";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03155010";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03155010";"50";"52";"lnight";"1300";"Straße";"major";"Bundesland"
"03155010";"55";"57";"lnight";"200";"Straße";"major";"Bundesland"
"03155010";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03155010";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03155010";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03155011";"55";"57";"lden";"2500";"Straße";"major";"Bundesland"
"03155011";"60";"62";"lden";"1000";"Straße";"major";"Bundesland"
"03155011";"65";"67";"lden";"800";"Straße";"major";"Bundesland"
"03155011";"70";"72";"lden";"300";"Straße";"major";"Bundesland"
"03155011";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03155011";"50";"52";"lnight";"1600";"Straße";"major";"Bundesland"
"03155011";"55";"57";"lnight";"900";"Straße";"major";"Bundesland"
"03155011";"60";"62";"lnight";"400";"Straße";"major";"Bundesland"
"03155011";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03155011";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03457016";"55";"57";"lden";"200";"Straße";"major";"Bundesland"
"03457016";"60";"62";"lden";"200";"Straße";"major";"Bundesland"
"03457016";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03457016";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03457016";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03457016";"50";"52";"lnight";"200";"Straße";"major";"Bundesland"
"03457016";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03457016";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03457016";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03457016";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03359034";"55";"57";"lden";"200";"Straße";"major";"Bundesland"
"03359034";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03359034";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03359034";"70";"72";"lden";"100";"Straße";"major";"Bundesland"
"03359034";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03359034";"50";"52";"lnight";"100";"Straße";"major";"Bundesland"
"03359034";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03359034";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03359034";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03359034";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03454040";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
"03454040";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03454040";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03454040";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03454040";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03454040";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03454040";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03454040";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03454040";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03454040";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03352042";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
"03352042";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03352042";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03352042";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03352042";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03352042";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03352042";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03352042";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03352042";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03352042";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03257028";"55";"57";"lden";"100";"Straße";"major";"Bundesland"
"03257028";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03257028";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03257028";"70";"72";"lden";"100";"Straße";"major";"Bundesland"
"03257028";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03257028";"50";"52";"lnight";"100";"Straße";"major";"Bundesland"
"03257028";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03257028";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03257028";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03257028";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03357035";"55";"57";"lden";"200";"Straße";"major";"Bundesland"
"03357035";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03357035";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03357035";"70";"72";"lden";"100";"Straße";"major";"Bundesland"
"03357035";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03357035";"50";"52";"lnight";"100";"Straße";"major";"Bundesland"
"03357035";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03357035";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03357035";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03357035";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03158023";"55";"57";"lden";"100";"Straße";"major";"Bundesland"
"03158023";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03158023";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03158023";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03158023";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03158023";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03158023";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03158023";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03158023";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03158023";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03151020";"55";"57";"lden";"200";"Straße";"major";"Bundesland"
"03151020";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03151020";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03151020";"70";"72";"lden";"100";"Straße";"major";"Bundesland"
"03151020";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03151020";"50";"52";"lnight";"100";"Straße";"major";"Bundesland"
"03151020";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03151020";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03151020";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03151020";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03452021";"55";"57";"lden";"300";"Straße";"major";"Bundesland"
"03452021";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03452021";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03452021";"70";"72";"lden";"100";"Straße";"major";"Bundesland"
"03452021";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03452021";"50";"52";"lnight";"100";"Straße";"major";"Bundesland"
"03452021";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03452021";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03452021";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03452021";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03459029";"55";"57";"lden";"400";"Straße";"major";"Bundesland"
"03459029";"60";"62";"lden";"200";"Straße";"major";"Bundesland"
"03459029";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03459029";"70";"72";"lden";"100";"Straße";"major";"Bundesland"
"03459029";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03459029";"50";"52";"lnight";"200";"Straße";"major";"Bundesland"
"03459029";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03459029";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03459029";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03459029";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03356007";"55";"57";"lden";"1100";"Straße";"major";"Bundesland"
"03356007";"60";"62";"lden";"600";"Straße";"major";"Bundesland"
"03356007";"65";"67";"lden";"300";"Straße";"major";"Bundesland"
"03356007";"70";"72";"lden";"200";"Straße";"major";"Bundesland"
"03356007";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03356007";"50";"52";"lnight";"700";"Straße";"major";"Bundesland"
"03356007";"55";"57";"lnight";"300";"Straße";"major";"Bundesland"
"03356007";"60";"62";"lnight";"200";"Straße";"major";"Bundesland"
"03356007";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03356007";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03159026";"55";"57";"lden";"1500";"Straße";"major";"Bundesland"
"03159026";"60";"62";"lden";"600";"Straße";"major";"Bundesland"
"03159026";"65";"67";"lden";"200";"Straße";"major";"Bundesland"
"03159026";"70";"72";"lden";"100";"Straße";"major";"Bundesland"
"03159026";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03159026";"50";"52";"lnight";"1000";"Straße";"major";"Bundesland"
"03159026";"55";"57";"lnight";"400";"Straße";"major";"Bundesland"
"03159026";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03159026";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03159026";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03457017";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
"03457017";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03457017";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03457017";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03457017";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03457017";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03457017";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03457017";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03457017";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03457017";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03353027";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
"03353027";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03353027";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03353027";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03353027";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03353027";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03353027";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03353027";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03353027";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03353027";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03352046";"55";"57";"lden";"100";"Straße";"major";"Bundesland"
"03352046";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03352046";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03352046";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03352046";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03352046";"50";"52";"lnight";"100";"Straße";"major";"Bundesland"
"03352046";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03352046";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03352046";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03352046";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03361008";"55";"57";"lden";"600";"Straße";"major";"Bundesland"
"03361008";"60";"62";"lden";"300";"Straße";"major";"Bundesland"
"03361008";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03361008";"70";"72";"lden";"100";"Straße";"major";"Bundesland"
"03361008";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03361008";"50";"52";"lnight";"400";"Straße";"major";"Bundesland"
"03361008";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03361008";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03361008";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03361008";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03461008";"55";"57";"lden";"500";"Straße";"major";"Bundesland"
"03461008";"60";"62";"lden";"200";"Straße";"major";"Bundesland"
"03461008";"65";"67";"lden";"200";"Straße";"major";"Bundesland"
"03461008";"70";"72";"lden";"200";"Straße";"major";"Bundesland"
"03461008";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03461008";"50";"52";"lnight";"400";"Straße";"major";"Bundesland"
"03461008";"55";"57";"lnight";"200";"Straße";"major";"Bundesland"
"03461008";"60";"62";"lnight";"200";"Straße";"major";"Bundesland"
"03461008";"65";"67";"lnight";"100";"Straße";"major";"Bundesland"
"03461008";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03361009";"55";"57";"lden";"4400";"Straße";"major";"Bundesland"
"03361009";"60";"62";"lden";"2000";"Straße";"major";"Bundesland"
"03361009";"65";"67";"lden";"500";"Straße";"major";"Bundesland"
"03361009";"70";"72";"lden";"100";"Straße";"major";"Bundesland"
"03361009";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03361009";"50";"52";"lnight";"3600";"Straße";"major";"Bundesland"
"03361009";"55";"57";"lnight";"1000";"Straße";"major";"Bundesland"
"03361009";"60";"62";"lnight";"200";"Straße";"major";"Bundesland"
"03361009";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03361009";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03454041";"55";"57";"lden";"3300";"Straße";"major";"Bundesland"
"03454041";"60";"62";"lden";"2400";"Straße";"major";"Bundesland"
"03454041";"65";"67";"lden";"2500";"Straße";"major";"Bundesland"
"03454041";"70";"72";"lden";"800";"Straße";"major";"Bundesland"
"03454041";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03454041";"50";"52";"lnight";"2700";"Straße";"major";"Bundesland"
"03454041";"55";"57";"lnight";"2700";"Straße";"major";"Bundesland"
"03454041";"60";"62";"lnight";"1000";"Straße";"major";"Bundesland"
"03454041";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03454041";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03241013";"55";"57";"lden";"300";"Straße";"major";"Bundesland"
"03241013";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03241013";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03241013";"70";"72";"lden";"100";"Straße";"major";"Bundesland"
"03241013";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03241013";"50";"52";"lnight";"200";"Straße";"major";"Bundesland"
"03241013";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03241013";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03241013";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03241013";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03157006";"55";"57";"lden";"9500";"Straße";"major";"Bundesland"
"03157006";"60";"62";"lden";"3700";"Straße";"major";"Bundesland"
"03157006";"65";"67";"lden";"1400";"Straße";"major";"Bundesland"
"03157006";"70";"72";"lden";"900";"Straße";"major";"Bundesland"
"03157006";"75";"77";"lden";"100";"Straße";"major";"Bundesland"
"03157006";"50";"52";"lnight";"6200";"Straße";"major";"Bundesland"
"03157006";"55";"57";"lnight";"2400";"Straße";"major";"Bundesland"
"03157006";"60";"62";"lnight";"1200";"Straße";"major";"Bundesland"
"03157006";"65";"67";"lnight";"100";"Straße";"major";"Bundesland"
"03157006";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03256023";"55";"57";"lden";"0";"Straße";"major";"Bundesland"
"03256023";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03256023";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03256023";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03256023";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03256023";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03256023";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03256023";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03256023";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03256023";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03257029";"55";"57";"lden";"100";"Straße";"major";"Bundesland"
"03257029";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03257029";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03257029";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03257029";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03257029";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
"03257029";"55";"57";"lnight";"0";"Straße";"major";"Bundesland"
"03257029";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03257029";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03257029";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03458012";"55";"57";"lden";"300";"Straße";"major";"Bundesland"
"03458012";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03458012";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03458012";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03458012";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03458012";"50";"52";"lnight";"300";"Straße";"major";"Bundesland"
"03458012";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03458012";"60";"62";"lnight";"0";"Straße";"major";"Bundesland"
"03458012";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03458012";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03459030";"55";"57";"lden";"600";"Straße";"major";"Bundesland"
"03459030";"60";"62";"lden";"300";"Straße";"major";"Bundesland"
"03459030";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03459030";"70";"72";"lden";"100";"Straße";"major";"Bundesland"
"03459030";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03459030";"50";"52";"lnight";"300";"Straße";"major";"Bundesland"
"03459030";"55";"57";"lnight";"200";"Straße";"major";"Bundesland"
"03459030";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03459030";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03459030";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03456018";"55";"57";"lden";"200";"Straße";"major";"Bundesland"
"03456018";"60";"62";"lden";"100";"Straße";"major";"Bundesland"
"03456018";"65";"67";"lden";"100";"Straße";"major";"Bundesland"
"03456018";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03456018";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03456018";"50";"52";"lnight";"200";"Straße";"major";"Bundesland"
"03456018";"55";"57";"lnight";"100";"Straße";"major";"Bundesland"
"03456018";"60";"62";"lnight";"100";"Straße";"major";"Bundesland"
"03456018";"65";"67";"lnight";"0";"Straße";"major";"Bundesland"
"03456018";"70";"72";"lnight";"0";"Straße";"major";"Bundesland"
"03355028";"55";"57";"lden";"200";"Straße";"major";"Bundesland"
"03355028";"60";"62";"lden";"0";"Straße";"major";"Bundesland"
"03355028";"65";"67";"lden";"0";"Straße";"major";"Bundesland"
"03355028";"70";"72";"lden";"0";"Straße";"major";"Bundesland"
"03355028";"75";"77";"lden";"0";"Straße";"major";"Bundesland"
"03355028";"50";"52";"lnight";"0";"Straße";"major";"Bundesland"
